,MSqE,MAE,MAPE,R2,Accuracy,model,EC_Class,EC_ratio,EC_ratio-diff,EC_ratio-signed,EC_ratio-diff-signed,EC_intersection_union_sample,EC_intersection_union_all,EC_intersection_union_distance
121,0.09957246509774183,0.2526920979391625,-2616.29571788436,0.10911929756667468,0.9487179487179487,Linear,0.20999999999999996,0.6342210827838785,0.26909126909166253,0.5244843021694121,0.09181089113293381,0.5793526924766453,0.6847207758661611,0.0962014283706005
122,0.09918910609924991,0.24715822855244074,-2516.482035758104,0.11254923307671116,0.9589743589743589,Linear,0.14166666666666666,0.6333329782924537,0.26434930156163955,0.5485416296240316,0.1507873988926891,0.5909373039582427,0.6849336107361013,0.09274953572616405
123,0.09372562397292479,0.242427844685974,-2371.5198347935575,0.16143132904224367,0.9589743589743591,Linear,0.16999999999999998,0.687944914535557,0.22451165632770265,0.6180213433267415,0.07098892975053413,0.6529831289311492,0.7693398452048312,0.06362311041944149
124,0.09889279390638492,0.2509138496263431,-2634.886835574552,0.11520035569640322,0.9589743589743589,Linear,0.375,0.6942725205272927,0.20991558038616798,0.5639016754722073,0.11507587396966128,0.6290870979997499,0.7227964358452308,0.08113326799218054
125,0.10467007778668913,0.25635751089224657,-2611.372010955064,0.06351065697909326,0.9538461538461538,Linear,0.12333333333333332,0.6134101308451984,0.27368050273262295,0.48728509524572694,0.1409739721665664,0.5503476130454625,0.6310147555931399,0.1166471618574739
126,0.09360014826342485,0.24280055182923496,-2349.299044441032,0.1625539675960637,0.9589743589743589,Linear,0.41666666666666663,0.6945889147773455,0.21201584149289432,0.5810228296824043,0.10105918560100957,0.6378058722298748,0.7446458762757838,0.07151472933359923
127,0.09684142230998635,0.2438445673413144,-2380.476833136227,0.1335540980382988,0.964102564102564,Linear,0.3833333333333333,0.6473633227170167,0.2522913799888868,0.5466121606469743,0.12622197671855384,0.5969877416819955,0.696061482044764,0.0878068103691446
128,0.0998292495354828,0.25210607047724176,-2449.845158996055,0.10682183209723932,0.9641025641025642,Linear,0.08333333333333333,0.6376834284216236,0.2576655154118188,0.5088081946056279,0.10550231654739879,0.5732458115136257,0.6427482675204736,0.11013685922724428
129,0.09645873050597562,0.24723417570217476,-2463.522014925638,0.13697806412006533,0.9487179487179487,Linear,0.21000000000000002,0.6559594934572477,0.24600361395864417,0.5409101995565804,0.12364374481743272,0.598434846506914,0.6935083104414331,0.08979472481946454
130,0.09416705005199492,0.24494723187798667,-2412.571939101346,0.15748186394656322,0.9487179487179487,Linear,0.16666666666666669,0.6784600349663652,0.22952642993310887,0.5978090797478429,0.12806539055985727,0.6381345573571041,0.7394268304777795,0.07374108501791665
131,0.09904392240528712,0.24927338733143034,-2439.7882194643416,0.11384820012681363,0.9333333333333333,Linear,0.24761904761904757,0.6322941759182146,0.26898984651562907,0.5431705147248642,0.13955359458366406,0.5877323453215395,0.6846909478948425,0.09341985930701872
132,0.09492435883615291,0.2442589944147767,-2396.8007481703985,0.15070617770712624,0.9538461538461538,Linear,0.15,0.6636911424967669,0.2401889342610882,0.5592562006176736,0.11618199559985705,0.6114736715572201,0.7162721097005194,0.08097600068050478
133,0.09901940341563628,0.25057926126094643,-2387.9841920234494,0.11406757296951324,0.9538461538461538,Linear,0.38333333333333336,0.6412182302334658,0.2611480609162714,0.5284560947269858,0.07190535273649538,0.5848371624802258,0.6906096635500087,0.09204435250080513
